startNodeId,endNodeId,relationshipType,relationshipId,amount,unit,step_order
201002671,720000000,801000004,R_000161,,,
201002671,650000000,801000005,R_000162,,,
201002694,201002695,801000001,R_000163,300,g,
201002694,201002696,801000001,R_000164,2,个,
201002694,201002697,801000001,R_000165,10,ml,
201002694,201002698,801000001,R_000166,20,ml,
201002694,201002699,801000001,R_000167,5,g,
201002694,201002700,801000001,R_000168,10-15,ml,
201002694,201002701,801000003,R_000169,,,1.0
201002694,201002702,801000003,R_000170,,,2.0
201002694,201002703,801000003,R_000171,,,3.0
201002694,720000000,801000004,R_000172,,,
201002694,630000000,801000005,R_000173,,,
201002704,201002705,801000001,R_000174,400,g,
201002704,201002706,801000001,R_000175,1,根,
201002704,201002707,801000001,R_000176,1,根,
201002704,201002708,801000001,R_000177,10,粒,
201002704,201002709,801000001,R_000178,适量,,
201002704,201002710,801000001,R_000179,10,g,
201002704,201002711,801000001,R_000180,35,ml,
201002704,201002712,801000001,R_000181,10,g,
201002704,201002713,801000001,R_000182,3,粒,
201002704,201002714,801000001,R_000183,1000,ml,
201002704,201002715,801000003,R_000184,,,1.0
201002704,201002716,801000003,R_000185,,,2.0
201002704,201002717,801000003,R_000186,,,3.0
201002704,201002718,801000003,R_000187,,,4.0
201002704,201002719,801000003,R_000188,,,5.0
201002704,201002720,801000003,R_000189,,,6.0
201002704,201002721,801000003,R_000190,,,7.0
201002704,201002722,801000003,R_000191,,,8.0
201002704,201002723,801000003,R_000192,,,9.0
201002704,720000000,801000004,R_000193,,,
201002704,640000000,801000005,R_000194,,,
201002724,201002725,801000001,R_000001,1250,克,
201002724,201002726,801000001,R_000002,10,克,
201002724,201002727,801000001,R_000003,150,克,
201002724,201002728,801000001,R_000004,15,克,
201002724,201002729,801000001,R_000005,35,克,
201002724,201002730,801000001,R_000006,25,克,
201002724,201002731,801000001,R_000007,25,克,
201002724,201002732,801000001,R_000008,50,克,
201002724,201002733,801000001,R_000009,10,克,
201002724,201002734,801000001,R_000010,3,个,
201002724,201002735,801000001,R_000011,5,克,
201002724,201002736,801000001,R_000012,200,克,
201002724,201002737,801000003,R_000013,,,1.0
201002724,201002738,801000003,R_000014,,,2.0
201002724,201002739,801000003,R_000015,,,3.0
201002724,201002740,801000003,R_000016,,,4.0
201002724,201002741,801000003,R_000017,,,5.0
201002724,201002742,801000003,R_000018,,,6.0
201002724,720000000,801000004,R_000019,,,
201002724,650000000,801000005,R_000020,,,
201002743,201002744,801000001,R_000021,2,只,
201002743,201002745,801000001,R_000022,5,朵,
201002743,201002746,801000001,R_000023,2,个,
201002743,201002747,801000001,R_000024,2,片,
201002743,201002748,801000001,R_000025,5-6,个,
201002743,201002749,801000001,R_000026,10,g,
201002743,201002750,801000001,R_000027,10,ml,
201002743,201002751,801000001,R_000028,5,g,
201002743,201002752,801000001,R_000029,5,g,
201002743,201002753,801000001,R_000030,5,ml,
201002743,201002754,801000001,R_000031,适量,,
201002743,201002755,801000001,R_000032,1,个,
201002743,201002756,801000003,R_000033,,,1.0
201002743,201002757,801000003,R_000034,,,2.0
201002743,201002758,801000003,R_000035,,,3.0
201002743,201002759,801000003,R_000036,,,4.0
201002743,201002760,801000003,R_000037,,,5.0
201002743,201002761,801000003,R_000038,,,6.0
201002743,201002762,801000003,R_000039,,,7.0
201002743,201002763,801000003,R_000040,,,8.0
201002743,201002764,801000003,R_000041,,,9.0
201002743,201002765,801000003,R_000042,,,10.0
201002743,201002766,801000003,R_000043,,,11.0
201002743,201002767,801000003,R_000044,,,12.0
201002743,201002768,801000003,R_000045,,,13.0
201002743,201002769,801000003,R_000046,,,14.0
201002743,720000000,801000004,R_000047,,,
201002743,630000000,801000005,R_000048,,,
201002770,201002771,801000001,R_000049,1,斤,
201002770,201002772,801000001,R_000050,2,克,
201002770,201002773,801000001,R_000051,1,克,
201002770,201002774,801000001,R_000052,5,克,
201002770,201002775,801000001,R_000053,10,克,
201002770,201002776,801000001,R_000054,二分之一头,头,
201002770,201002777,801000001,R_000055,二分之一头,头,
201002770,201002778,801000001,R_000056,15,克,
201002770,201002779,801000001,R_000057,等于兔肉总体积,体积,
201002770,201002780,801000001,R_000058,1碗（以3斤兔肉为基准）,碗,
201002770,201002781,801000001,R_000059,1,粒,
201002770,201002782,801000001,R_000060,大拇指长短,块,
201002770,201002783,801000001,R_000061,5,片,
201002770,201002784,801000001,R_000062,黄豆大小,块,
201002770,201002785,801000001,R_000063,2,颗,
201002770,201002786,801000001,R_000064,15,克,
201002770,201002787,801000001,R_000065,25,克,
201002770,201002788,801000001,R_000066,0.9～1,升,
201002770,201002789,801000003,R_000067,,,1.0
201002770,201002790,801000003,R_000068,,,2.0
201002770,201002791,801000003,R_000069,,,3.0
201002770,201002792,801000003,R_000070,,,4.0
201002770,201002793,801000003,R_000071,,,5.0
201002770,201002794,801000003,R_000072,,,6.0
201002770,201002795,801000003,R_000073,,,7.0
201002770,201002796,801000003,R_000074,,,8.0
201002770,201002797,801000003,R_000075,,,9.0
201002770,201002798,801000003,R_000076,,,10.0
201002770,720000000,801000004,R_000077,,,
201002770,640000000,801000005,R_000078,,,
201002799,201002800,801000001,R_000079,3.5,个,
201002799,201002801,801000001,R_000080,2,g,
201002799,201002802,801000001,R_000081,1,g,
201002799,201002803,801000001,R_000082,3,ml,
201002799,201002804,801000001,R_000083,3,ml,
201002799,201002805,801000003,R_000084,,,1.0
201002799,201002806,801000003,R_000085,,,2.0
201002799,201002807,801000003,R_000086,,,3.0
201002799,201002808,801000003,R_000087,,,4.0
201002799,201002809,801000003,R_000088,,,5.0
201002799,720000000,801000004,R_000089,,,
201002799,630000000,801000005,R_000090,,,
201002810,201002811,801000001,R_000091,500,g,
201002810,201002812,801000001,R_000092,10,g,
201002810,201002813,801000001,R_000093,15,g,
201002810,201002814,801000001,R_000094,15,g,
201002810,201002815,801000001,R_000095,1,片,
201002810,201002816,801000001,R_000096,1,个,
201002810,201002817,801000001,R_000097,5,g,
201002810,201002818,801000001,R_000098,15,g,
201002810,201002819,801000001,R_000099,35,ml,
201002810,201002820,801000001,R_000100,15,ml,
201002810,201002821,801000001,R_000101,5,ml,
201002810,201002822,801000001,R_000102,3,g,
201002810,201002823,801000001,R_000103,2,g,
201002810,201002824,801000001,R_000104,1,g,
201002810,201002825,801000001,R_000105,3,g,
201002810,201002826,801000001,R_000106,5,g,
201002810,201002827,801000001,R_000107,15,ml,
201002810,201002828,801000003,R_000108,,,1.0
201002810,201002829,801000003,R_000109,,,2.0
201002810,201002830,801000003,R_000110,,,3.0
201002810,201002831,801000003,R_000111,,,4.0
201002810,201002832,801000003,R_000112,,,5.0
201002810,201002833,801000003,R_000113,,,6.0
201002810,201002834,801000003,R_000114,,,7.0
201002810,201002835,801000003,R_000115,,,8.0
201002810,201002836,801000003,R_000116,,,9.0
201002810,201002837,801000003,R_000117,,,10.0
201002810,201002838,801000003,R_000118,,,11.0
201002810,201002839,801000003,R_000119,,,12.0
201002810,201002840,801000003,R_000120,,,13.0
201002810,201002841,801000003,R_000121,,,14.0
201002810,201002842,801000003,R_000122,,,15.0
201002810,201002843,801000003,R_000123,,,16.0
201002810,720000000,801000004,R_000124,,,
201002810,630000000,801000005,R_000125,,,
201002844,201002845,801000001,R_000126,360,克,
201002844,201002846,801000001,R_000127,50,克,
201002844,201002847,801000001,R_000128,1,克,
201002844,201002848,801000001,R_000129,10,克,
201002844,201002849,801000001,R_000130,100,毫升,
201002844,201002850,801000001,R_000131,80,克,
201002844,201002851,801000001,R_000132,80,克,
201002844,201002852,801000001,R_000133,2-3,克,
201002844,201002853,801000001,R_000134,10,克,
201002844,201002854,801000001,R_000135,10,克,
201002844,201002855,801000003,R_000136,,,1.0
201002844,201002856,801000003,R_000137,,,2.0
201002844,201002857,801000003,R_000138,,,3.0
201002844,201002858,801000003,R_000139,,,4.0
201002844,201002859,801000003,R_000140,,,5.0
201002844,201002860,801000003,R_000141,,,6.0
201002844,201002861,801000003,R_000142,,,7.0
201002844,201002862,801000003,R_000143,,,8.0
201002844,720000000,801000004,R_000144,,,
201002844,640000000,801000005,R_000145,,,
201002863,201002864,801000001,R_000146,100,克,
201002863,201002865,801000001,R_000147,25,克,
201002863,201002866,801000001,R_000148,75,克,
201002863,201002867,801000001,R_000149,0.75,茶匙,
201002863,201002868,801000001,R_000150,4,汤匙,
201002863,201002869,801000001,R_000151,2,茶匙,
201002863,201002870,801000001,R_000152,1,汤匙,
201002863,201002871,801000001,R_000153,0.5,茶匙,
201002863,201002872,801000001,R_000154,8.5,茶匙,
201002863,201002873,801000001,R_000155,2,汤匙,
201002863,201002874,801000001,R_000156,200,毫升,
201002863,201002875,801000001,R_000157,501,毫升,
201002863,201002876,801000003,R_000158,,,1.0
201002863,201002877,801000003,R_000159,,,2.0
201002863,201002878,801000003,R_000160,,,3.0
201002863,201002879,801000003,R_000161,,,4.0
201002863,201002880,801000003,R_000162,,,5.0
201002863,201002881,801000003,R_000163,,,6.0
201002863,201002882,801000003,R_000164,,,7.0
201002863,201002883,801000003,R_000165,,,8.0
201002863,201002884,801000003,R_000166,,,9.0
201002863,201002885,801000003,R_000167,,,10.0
201002863,201002886,801000003,R_000168,,,11.0
201002863,201002887,801000003,R_000169,,,12.0
201002863,720000000,801000004,R_000170,,,
201002863,640000000,801000005,R_000171,,,
201002888,201002889,801000001,R_000172,300,g,
201002888,201002890,801000001,R_000173,500,g,
201002888,201002891,801000001,R_000174,50,g,
201002888,201002892,801000001,R_000175,10,g,
201002888,201002893,801000001,R_000176,5,g,
201002888,201002894,801000001,R_000177,15,g,
201002888,201002895,801000001,R_000178,5,ml,
201002888,201002896,801000001,R_000179,5,ml,
201002888,201002897,801000003,R_000180,,,1.0
201002888,201002898,801000003,R_000181,,,2.0
201002888,201002899,801000003,R_000182,,,3.0
201002888,201002900,801000003,R_000183,,,4.0
201002888,201002901,801000003,R_000184,,,5.0
201002888,201002902,801000003,R_000185,,,6.0
201002888,201002903,801000003,R_000186,,,7.0
201002888,201002904,801000003,R_000187,,,8.0
201002888,201002905,801000003,R_000188,,,9.0
201002888,201002906,801000003,R_000189,,,10.0
201002888,201002907,801000003,R_000190,,,11.0
201002888,720000000,801000004,R_000191,,,
201002888,630000000,801000005,R_000192,,,
201002908,201002909,801000001,R_000193,200,g,
201002908,201002910,801000001,R_000194,100,g,
201002908,201002911,801000001,R_000195,100,g,
201002908,201002912,801000001,R_000196,5,g,
201002908,201002913,801000001,R_000197,10,ml,
201002908,201002914,801000001,R_000198,5,ml,
201002908,201002915,801000001,R_000199,1,个,
201002908,201002916,801000001,R_000200,10,g,
201002908,201002917,801000001,R_000201,15,ml,
201002908,201002918,801000001,R_000202,10,g,
201002908,201002919,801000001,R_000203,5,g,
201002908,201002920,801000001,R_000204,20,g,
201002908,201002921,801000001,R_000205,20,g,
201002908,201002922,801000001,R_000206,2,瓣,
201002908,201002923,801000001,R_000207,15,g,
201002908,201002924,801000003,R_000208,,,1.0
201002908,201002925,801000003,R_000209,,,2.0
201002908,201002926,801000003,R_000210,,,3.0
201002908,201002927,801000003,R_000211,,,4.0
201002908,201002928,801000003,R_000212,,,5.0
201002908,201002929,801000003,R_000213,,,6.0
201002908,201002930,801000003,R_000214,,,7.0
201002908,201002931,801000003,R_000215,,,8.0
201002908,201002932,801000003,R_000216,,,9.0
201002908,201002933,801000003,R_000217,,,10.0
201002908,201002934,801000003,R_000218,,,11.0
201002908,201002935,801000003,R_000219,,,12.0
201002908,720000000,801000004,R_000220,,,
201002908,640000000,801000005,R_000221,,,
201002936,201002937,801000001,R_000222,100,克,
201002936,201002938,801000001,R_000223,50,克,
201002936,201002939,801000001,R_000224,50,克,
201002936,201002940,801000001,R_000225,5,克,
201002936,201002941,801000001,R_000226,10,克,
201002936,201002942,801000001,R_000227,2,瓣,
201002936,201002943,801000001,R_000228,1,根,
201002936,201002944,801000003,R_000229,,,1.0
201002936,201002945,801000003,R_000230,,,2.0
201002936,201002946,801000003,R_000231,,,3.0
201002936,201002947,801000003,R_000232,,,4.0
201002936,201002948,801000003,R_000233,,,5.0
201002936,201002949,801000003,R_000234,,,6.0
201002936,201002950,801000003,R_000235,,,7.0
201002936,201002951,801000003,R_000236,,,8.0
201002936,720000000,801000004,R_000237,,,
201002936,630000000,801000005,R_000238,,,
201002952,201002953,801000001,R_000001,100,g,
201002952,201002954,801000001,R_000002,75,g,
201002952,201002955,801000001,R_000003,5,个,
201002952,201002956,801000001,R_000004,3,g,
201002952,201002957,801000001,R_000005,5,ml,
201002952,201002958,801000001,R_000006,5,g,
201002952,201002959,801000001,R_000007,5,g,
201002952,201002960,801000001,R_000008,2,g,
201002952,201002961,801000003,R_000009,,,1.0
201002952,201002962,801000003,R_000010,,,2.0
201002952,201002963,801000003,R_000011,,,3.0
201002952,201002964,801000003,R_000012,,,4.0
201002952,201002965,801000003,R_000013,,,5.0
201002952,201002966,801000003,R_000014,,,6.0
201002952,201002967,801000003,R_000015,,,7.0
201002952,201002968,801000003,R_000016,,,8.0
201002952,720000000,801000004,R_000017,,,
201002952,630000000,801000005,R_000018,,,
201002969,201002970,801000001,R_000019,1.5,个,
201002969,201002971,801000001,R_000020,2,g,
201002969,201002972,801000001,R_000021,0.5,g,
201002969,201002973,801000001,R_000022,5,ml,
201002969,201002974,801000001,R_000023,1,瓣,
201002969,201002975,801000001,R_000024,5,ml,
201002969,201002976,801000001,R_000025,1,根,
201002969,201002977,801000003,R_000026,,,1.0
201002969,201002978,801000003,R_000027,,,2.0
201002969,201002979,801000003,R_000028,,,3.0
201002969,201002980,801000003,R_000029,,,4.0
201002969,201002981,801000003,R_000030,,,5.0
201002969,201002982,801000003,R_000031,,,6.0
201002969,720000000,801000004,R_000032,,,
201002969,630000000,801000005,R_000033,,,
201002983,201002984,801000001,R_000034,3,个,
201002983,201002985,801000001,R_000035,200,g,
201002983,201002986,801000001,R_000036,5,g,
201002983,201002987,801000001,R_000037,3,ml,
201002983,201002988,801000001,R_000038,3,ml,
201002983,201002989,801000001,R_000039,5,g,
201002983,201002990,801000001,R_000040,5,g,
201002983,201002991,801000001,R_000041,2,ml,
201002983,201002992,801000001,R_000042,3,g,
201002983,201002993,801000001,R_000043,8,ml,
201002983,201002994,801000003,R_000044,,,1.0
201002983,201002995,801000003,R_000045,,,2.0
201002983,201002996,801000003,R_000046,,,3.0
201002983,201002997,801000003,R_000047,,,4.0
201002983,201002998,801000003,R_000048,,,5.0
201002983,201002999,801000003,R_000049,,,6.0
201002983,201003000,801000003,R_000050,,,7.0
201002983,201003001,801000003,R_000051,,,8.0
201002983,201003002,801000003,R_000052,,,9.0
201002983,720000000,801000004,R_000053,,,
201002983,630000000,801000005,R_000054,,,
201003003,201003004,801000001,R_000055,500,g,
201003003,201003005,801000001,R_000056,2,个,
201003003,201003006,801000001,R_000057,0.5,根,
201003003,201003007,801000001,R_000058,1,根,
201003003,201003008,801000001,R_000059,0.5,个,
201003003,201003009,801000001,R_000060,20,ml,
201003003,201003010,801000001,R_000061,2,g,
201003003,201003011,801000001,R_000062,10,g,
201003003,201003012,801000001,R_000063,5,g,
201003003,201003013,801000001,R_000064,300,g,
201003003,201003014,801000001,R_000065,300,ml,
201003003,201003015,801000001,R_000066,适量,,
201003003,201003016,801000003,R_000067,,,1.0
201003003,201003017,801000003,R_000068,,,2.0
201003003,201003018,801000003,R_000069,,,3.0
201003003,201003019,801000003,R_000070,,,4.0
201003003,201003020,801000003,R_000071,,,5.0
201003003,720000000,801000004,R_000072,,,
201003003,640000000,801000005,R_000073,,,
201003021,201003022,801000001,R_000074,80,g,
201003021,201003023,801000001,R_000075,150,g,
201003021,201003024,801000001,R_000076,15,g,
201003021,201003025,801000001,R_000077,10,ml,
201003021,201003026,801000001,R_000078,5,ml,
201003021,201003027,801000001,R_000079,10,ml,
201003021,201003028,801000001,R_000080,10,g,
201003021,201003029,801000001,R_000081,5,g,
201003021,201003030,801000001,R_000082,300,ml,
201003021,201003031,801000001,R_000083,适量,,
201003021,201003032,801000003,R_000084,,,1.0
201003021,201003033,801000003,R_000085,,,2.0
201003021,201003034,801000003,R_000086,,,3.0
201003021,201003035,801000003,R_000087,,,4.0
201003021,201003036,801000003,R_000088,,,5.0
201003021,201003037,801000003,R_000089,,,6.0
201003021,201003038,801000003,R_000090,,,7.0
201003021,201003039,801000003,R_000091,,,8.0
201003021,201003040,801000003,R_000092,,,9.0
201003021,201003041,801000003,R_000093,,,10.0
201003021,720000000,801000004,R_000094,,,
201003021,630000000,801000005,R_000095,,,
201003042,201003043,801000001,R_000096,500,克,
201003042,201003044,801000001,R_000097,2,个,
201003042,201003045,801000001,R_000098,30,克,
201003042,201003046,801000001,R_000099,120,克,
201003042,201003047,801000001,R_000100,20,克,
201003042,201003048,801000001,R_000101,15,克,
201003042,201003049,801000001,R_000102,15,克,
201003042,201003050,801000001,R_000103,80,克,
201003042,201003051,801000001,R_000104,4,克,
201003042,201003052,801000001,R_000105,2,克,
201003042,201003053,801000001,R_000106,3,克,
201003042,201003054,801000001,R_000107,5,克,
201003042,201003055,801000001,R_000108,5,克,
201003042,201003056,801000001,R_000109,3,克,
201003042,201003057,801000001,R_000110,3,克,
201003042,201003058,801000001,R_000111,8,克,
201003042,201003059,801000001,R_000112,适量,,
201003042,201003060,801000003,R_000113,,,1.0
201003042,201003061,801000003,R_000114,,,2.0
201003042,201003062,801000003,R_000115,,,3.0
201003042,201003063,801000003,R_000116,,,4.0
201003042,201003064,801000003,R_000117,,,5.0
201003042,720000000,801000004,R_000118,,,
201003042,630000000,801000005,R_000119,,,
201003065,201003066,801000001,R_000120,150,g,
201003065,201003067,801000001,R_000121,6,根,
201003065,201003068,801000001,R_000122,300,ml,
201003065,201003069,801000001,R_000123,50,g,
201003065,201003070,801000001,R_000124,20,ml,
201003065,201003071,801000001,R_000125,10,g,
201003065,201003072,801000001,R_000126,1,个,
201003065,201003073,801000001,R_000127,10,g,
201003065,201003074,801000001,R_000128,20,g,
201003065,201003075,801000001,R_000129,100,g,
201003065,201003076,801000001,R_000130,20,g,
201003065,201003077,801000003,R_000131,,,1.0
201003065,201003078,801000003,R_000132,,,2.0
201003065,201003079,801000003,R_000133,,,3.0
201003065,201003080,801000003,R_000134,,,4.0
201003065,201003081,801000003,R_000135,,,5.0
201003065,201003082,801000003,R_000136,,,6.0
201003065,201003083,801000003,R_000137,,,7.0
201003065,720000000,801000004,R_000138,,,
201003065,640000000,801000005,R_000139,,,
201003084,201003085,801000001,R_000140,250,g,
201003084,201003086,801000001,R_000141,1,汤匙,
201003084,201003087,801000001,R_000142,2,瓣,
201003084,201003088,801000001,R_000143,3,片,
201003084,201003089,801000001,R_000144,1,根,
201003084,201003090,801000001,R_000145,1.5,汤匙,
201003084,201003091,801000001,R_000146,0.5,茶匙,
201003084,201003092,801000001,R_000147,0.5,茶匙,
201003084,201003093,801000001,R_000148,0.5,茶匙,
201003084,201003094,801000001,R_000149,1,茶匙,
201003084,201003095,801000001,R_000150,1,汤匙,
201003084,201003096,801000001,R_000151,10,g,
201003084,201003097,801000001,R_000152,3,g,
201003084,201003098,801000003,R_000153,,,1.0
201003084,201003099,801000003,R_000154,,,2.0
201003084,201003100,801000003,R_000155,,,3.0
201003084,201003101,801000003,R_000156,,,4.0
201003084,201003102,801000003,R_000157,,,5.0
201003084,720000000,801000004,R_000158,,,
201003084,630000000,801000005,R_000159,,,
201003103,201003104,801000001,R_000160,500-700,g,
201003103,201003105,801000001,R_000161,1,根,
201003103,201003106,801000001,R_000162,4,片,
201003103,201003107,801000001,R_000163,35,ml,
201003103,201003108,801000001,R_000164,3,g,
201003103,201003109,801000001,R_000165,1,个,
201003103,201003110,801000001,R_000166,2,片,
201003103,201003111,801000001,R_000167,15,ml,
201003103,201003112,801000001,R_000168,适量,,
201003103,201003113,801000001,R_000169,适量,,
201003103,201003114,801000001,R_000170,15,ml,
201003103,201003115,801000001,R_000171,适量,,
201003103,201003116,801000001,R_000172,2,g,
201003103,201003117,801000001,R_000173,2,g,
201003103,201003118,801000001,R_000174,2-3,个,
201003103,201003119,801000001,R_000175,2-3,个,
201003103,201003120,801000001,R_000176,1,个,
201003103,201003121,801000001,R_000177,5-10,g,
201003103,201003122,801000003,R_000178,,,1.0
201003103,201003123,801000003,R_000179,,,2.0
201003103,201003124,801000003,R_000180,,,3.0
201003103,201003125,801000003,R_000181,,,4.0
201003103,201003126,801000003,R_000182,,,5.0
201003103,201003127,801000003,R_000183,,,6.0
201003103,201003128,801000003,R_000184,,,7.0
201003103,201003129,801000003,R_000185,,,8.0
201003103,201003130,801000003,R_000186,,,9.0
201003103,201003131,801000003,R_000187,,,10.0
201003103,201003132,801000003,R_000188,,,11.0
201003103,201003133,801000003,R_000189,,,12.0
201003103,201003134,801000003,R_000190,,,13.0
201003103,201003135,801000003,R_000191,,,14.0
201003103,201003136,801000003,R_000192,,,15.0
201003103,201003137,801000003,R_000193,,,16.0
201003103,720000000,801000004,R_000194,,,
201003103,640000000,801000005,R_000195,,,
201003138,201003139,801000001,R_000196,200,g,
201003138,201003140,801000001,R_000197,300,g,
201003138,201003141,801000001,R_000198,750,ml,
201003138,201003142,801000003,R_000199,,,1.0
201003138,201003143,801000003,R_000200,,,2.0
201003138,201003144,801000003,R_000201,,,3.0
201003138,201003145,801000003,R_000202,,,4.0
201003138,201003146,801000003,R_000203,,,5.0
201003138,720000000,801000004,R_000204,,,
201003138,610000000,801000005,R_000205,,,
201003147,201003148,801000001,R_000001,500,g,
201003147,201003149,801000001,R_000002,1,节,
201003147,201003150,801000001,R_000003,2,根,
201003147,201003151,801000001,R_000004,30,g,
201003147,201003152,801000001,R_000005,1,颗,
201003147,201003153,801000001,R_000006,3,片,
201003147,201003154,801000001,R_000007,20,ml,
201003147,201003155,801000003,R_000008,,,1.0
201003147,201003156,801000003,R_000009,,,2.0
201003147,201003157,801000003,R_000010,,,3.0
201003147,201003158,801000003,R_000011,,,4.0
201003147,201003159,801000003,R_000012,,,5.0
201003147,201003160,801000003,R_000013,,,6.0
201003147,201003161,801000003,R_000014,,,7.0
201003147,201003162,801000003,R_000015,,,8.0
201003147,201003163,801000003,R_000016,,,9.0
201003147,201003164,801000003,R_000017,,,10.0
201003147,720000000,801000004,R_000018,,,
201003147,630000000,801000005,R_000019,,,
201003165,201003166,801000001,R_000020,750,g,
201003165,201003167,801000001,R_000021,2,g,
201003165,201003168,801000001,R_000022,5,g,
201003165,201003169,801000001,R_000023,1,颗,
201003165,201003170,801000001,R_000024,6,g,
201003165,201003171,801000001,R_000025,5,片,
201003165,201003172,801000001,R_000026,25,g,
201003165,201003173,801000001,R_000027,10,ml,
201003165,201003174,801000001,R_000028,5,g,
201003165,201003175,801000001,R_000029,2,g,
201003165,201003176,801000001,R_000030,2,g,
201003165,201003177,801000001,R_000031,2,g,
201003165,201003178,801000001,R_000032,2,g,
201003165,201003179,801000001,R_000033,1,g,
201003165,201003180,801000003,R_000034,,,1.0
201003165,201003181,801000003,R_000035,,,2.0
201003165,201003182,801000003,R_000036,,,3.0
201003165,201003183,801000003,R_000037,,,4.0
201003165,201003184,801000003,R_000038,,,5.0
201003165,201003185,801000003,R_000039,,,6.0
201003165,201003186,801000003,R_000040,,,7.0
201003165,201003187,801000003,R_000041,,,8.0
201003165,201003188,801000003,R_000042,,,9.0
201003165,720000000,801000004,R_000043,,,
201003165,640000000,801000005,R_000044,,,
201003189,201003190,801000001,R_000045,475,g,
201003189,201003191,801000001,R_000046,2,g,
201003189,201003192,801000001,R_000047,5,g,
201003189,201003193,801000001,R_000048,7.5,g,
201003189,201003194,801000001,R_000049,12.5,ml,
201003189,201003195,801000001,R_000050,22.5,g,
201003189,201003196,801000001,R_000051,7.5,个,
201003189,201003197,801000001,R_000052,7.5,个,
201003189,201003198,801000001,R_000053,7.5,个,
201003189,201003199,801000001,R_000054,2,g,
201003189,201003200,801000003,R_000055,,,1.0
201003189,201003201,801000003,R_000056,,,2.0
201003189,201003202,801000003,R_000057,,,3.0
201003189,201003203,801000003,R_000058,,,4.0
201003189,201003204,801000003,R_000059,,,5.0
201003189,201003205,801000003,R_000060,,,6.0
201003189,201003206,801000003,R_000061,,,7.0
201003189,201003207,801000003,R_000062,,,8.0
201003189,201003208,801000003,R_000063,,,9.0
201003189,201003209,801000003,R_000064,,,10.0
201003189,201003210,801000003,R_000065,,,11.0
201003189,201003211,801000003,R_000066,,,12.0
201003189,201003212,801000003,R_000067,,,13.0
201003189,201003213,801000003,R_000068,,,14.0
201003189,201003214,801000003,R_000069,,,15.0
201003189,201003215,801000003,R_000070,,,16.0
201003189,201003216,801000003,R_000071,,,17.0
201003189,720000000,801000004,R_000072,,,
201003189,640000000,801000005,R_000073,,,
201003217,201003218,801000001,R_000074,200,g,
201003217,201003219,801000001,R_000075,200,g,
201003217,201003220,801000001,R_000076,20,g,
201003217,201003221,801000001,R_000077,5,g,
201003217,201003222,801000001,R_000078,10,g,
201003217,201003223,801000001,R_000079,3,g,
201003217,201003224,801000001,R_000080,2,g,
201003217,201003225,801000003,R_000081,,,1.0
201003217,201003226,801000003,R_000082,,,2.0
201003217,201003227,801000003,R_000083,,,3.0
201003217,201003228,801000003,R_000084,,,4.0
201003217,201003229,801000003,R_000085,,,5.0
201003217,201003230,801000003,R_000086,,,6.0
201003217,201003231,801000003,R_000087,,,7.0
201003217,201003232,801000003,R_000088,,,8.0
201003217,720000000,801000004,R_000089,,,
201003217,630000000,801000005,R_000090,,,
201003233,201003234,801000001,R_000091,500,g,
201003233,201003235,801000001,R_000092,根据个人情况而定,,
201003233,201003236,801000001,R_000093,3,片,
201003233,201003237,801000001,R_000094,5,g,
201003233,201003238,801000001,R_000095,2,g,
201003233,201003239,801000001,R_000096,5,片,
201003233,201003240,801000001,R_000097,1,小块,
201003233,201003241,801000001,R_000098,3,颗,
201003233,201003242,801000001,R_000099,6,颗,
201003233,201003243,801000001,R_000100,20,g,
201003233,201003244,801000001,R_000101,2,g,
201003233,201003245,801000001,R_000102,10,g,
201003233,201003246,801000001,R_000103,适量,,
201003233,201003247,801000003,R_000104,,,1.0
201003233,201003248,801000003,R_000105,,,2.0
201003233,201003249,801000003,R_000106,,,3.0
201003233,201003250,801000003,R_000107,,,4.0
201003233,201003251,801000003,R_000108,,,5.0
201003233,201003252,801000003,R_000109,,,6.0
201003233,720000000,801000004,R_000110,,,
201003233,630000000,801000005,R_000111,,,
201003253,201003254,801000001,R_000112,250,克,
201003253,201003255,801000001,R_000113,2,棵,
201003253,201003256,801000001,R_000114,10,克,
201003253,201003257,801000001,R_000115,0,克,
201003253,201003258,801000001,R_000116,1,把,
201003253,201003259,801000001,R_000117,5,毫升,
201003253,201003260,801000001,R_000118,10,毫升,
201003253,201003261,801000001,R_000119,5,毫升,
201003253,201003262,801000001,R_000120,5,克,
201003253,201003263,801000003,R_000121,,,1.0
201003253,201003264,801000003,R_000122,,,2.0
201003253,201003265,801000003,R_000123,,,3.0
201003253,201003266,801000003,R_000124,,,4.0
201003253,201003267,801000003,R_000125,,,5.0
201003253,201003268,801000003,R_000126,,,6.0
201003253,201003269,801000003,R_000127,,,7.0
201003253,201003270,801000003,R_000128,,,8.0
201003253,720000000,801000004,R_000129,,,
201003253,640000000,801000005,R_000130,,,
201003271,201003272,801000001,R_000131,300,g,
201003271,201003273,801000001,R_000132,30,g,
201003271,201003274,801000001,R_000133,300–350,ml,
201003271,201003275,801000001,R_000134,5,ml,
201003271,201003276,801000001,R_000135,5,ml,
201003271,201003277,801000001,R_000136,5,ml,
201003271,201003278,801000001,R_000137,2,g,
201003271,201003279,801000001,R_000138,2,片,
201003271,201003280,801000001,R_000139,2,g,
201003271,201003281,801000001,R_000140,10,g,
201003271,201003282,801000001,R_000141,5,ml,
