relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000108,201000436,201000441,801000001,15,毫升,
R_000109,201000436,201000442,801000001,5,克,
R_000110,201000436,201000443,801000001,3,瓣,
R_000111,201000436,201000444,801000003,,,1.0
R_000112,201000436,201000445,801000003,,,2.0
R_000113,201000436,201000446,801000003,,,3.0
R_000114,201000436,201000447,801000003,,,4.0
R_000115,201000436,201000448,801000003,,,5.0
R_000116,201000436,201000449,801000003,,,6.0
R_000117,201000436,201000450,801000003,,,7.0
R_000118,201000436,201000451,801000003,,,8.0
R_000119,201000436,201000452,801000003,,,9.0
R_000120,201000436,201000453,801000003,,,10.0
R_000121,201000436,710000000,801000004,,,
R_000122,201000436,630000000,801000005,,,
R_000123,201000454,201000455,801000001,4,个,
R_000124,201000454,201000456,801000001,10,g,
R_000125,201000454,201000457,801000001,10,g,
R_000126,201000454,201000458,801000001,5,g,
R_000127,201000454,201000459,801000001,35,mL,
R_000128,201000454,201000460,801000001,15,mL,
R_000129,201000454,201000461,801000001,10,mL,
R_000130,201000454,201000462,801000001,10,g,
R_000131,201000454,201000463,801000001,0,g,
R_000132,201000454,201000464,801000003,,,1.0
R_000133,201000454,201000465,801000003,,,2.0
R_000134,201000454,201000466,801000003,,,3.0
R_000135,201000454,201000467,801000003,,,4.0
R_000136,201000454,201000468,801000003,,,5.0
R_000137,201000454,201000469,801000003,,,6.0
R_000138,201000454,710000000,801000004,,,
R_000139,201000454,620000000,801000005,,,
R_000140,201000470,201000471,801000001,100,g,
R_000141,201000470,201000472,801000001,150,g,
R_000142,201000470,201000473,801000001,4,个,
R_000143,201000470,201000474,801000001,3,g,
R_000144,201000470,201000475,801000001,10,g,
R_000145,201000470,201000476,801000001,10,g,
R_000146,201000470,201000477,801000001,20,ml,
R_000147,201000470,201000478,801000001,10,ml,
R_000148,201000470,201000479,801000001,8,g,
R_000149,201000470,201000480,801000001,10,g,
R_000150,201000470,201000481,801000001,20,g,
R_000151,201000470,201000482,801000001,40,ml,
R_000152,201000470,201000483,801000001,200,ml,
R_000153,201000470,201000484,801000003,,,1.0
R_000154,201000470,201000485,801000003,,,2.0
R_000155,201000470,201000486,801000003,,,3.0
R_000156,201000470,201000487,801000003,,,4.0
R_000157,201000470,201000488,801000003,,,5.0
R_000158,201000470,201000489,801000003,,,6.0
R_000159,201000470,201000490,801000003,,,7.0
R_000160,201000470,201000491,801000003,,,8.0
R_000161,201000470,201000492,801000003,,,9.0
R_000162,201000470,201000493,801000003,,,10.0
R_000163,201000470,201000494,801000003,,,11.0
R_000164,201000470,201000495,801000003,,,12.0
R_000165,201000470,201000496,801000003,,,13.0
R_000166,201000470,201000497,801000003,,,14.0
R_000167,201000470,201000498,801000003,,,15.0
R_000168,201000470,201000499,801000003,,,16.0
R_000169,201000470,201000500,801000003,,,17.0
R_000170,201000470,201000501,801000003,,,18.0
R_000171,201000470,201000502,801000003,,,19.0
R_000172,201000470,710000000,801000004,,,
R_000173,201000470,630000000,801000005,,,
R_000174,201000503,201000504,801000001,300,g,
R_000175,201000503,201000505,801000001,1,个,
R_000176,201000503,201000506,801000001,1,个,
R_000177,201000503,201000507,801000001,2,个,
R_000178,201000503,201000508,801000001,6,g,
R_000179,201000503,201000509,801000001,6,ml,
R_000180,201000503,201000510,801000001,3,g,
R_000181,201000503,201000511,801000001,6,ml,
R_000182,201000503,201000512,801000001,3,圈,
R_000183,201000503,201000513,801000001,2,g,
R_000184,201000503,201000514,801000001,2,颗,
R_000185,201000503,201000515,801000001,根据口味加,,
R_000186,201000503,201000516,801000003,,,1.0
R_000187,201000503,201000517,801000003,,,2.0
R_000188,201000503,201000518,801000003,,,3.0
R_000189,201000503,201000519,801000003,,,4.0
R_000190,201000503,201000520,801000003,,,5.0
R_000191,201000503,201000521,801000003,,,6.0
R_000192,201000503,201000522,801000003,,,7.0
R_000193,201000503,201000523,801000003,,,8.0
R_000194,201000503,201000524,801000003,,,9.0
R_000195,201000503,201000525,801000003,,,10.0
R_000196,201000503,201000526,801000003,,,11.0
R_000197,201000503,710000000,801000004,,,
R_000198,201000503,620000000,801000005,,,
R_000199,201000527,201000528,801000001,1,个,
R_000200,201000527,201000529,801000001,1,个,
R_000201,201000527,201000530,801000001,100,g,
R_000202,201000527,201000531,801000001,5,ml,
R_000203,201000527,201000532,801000001,2,g,
R_000204,201000527,201000533,801000001,5,g,
R_000205,201000527,201000534,801000001,2,g,
R_000206,201000527,201000535,801000001,0.5,根,
R_000207,201000527,201000536,801000001,1,片,
R_000208,201000527,201000537,801000001,350,ml,
R_000209,201000527,201000538,801000003,,,1.0
R_000210,201000527,201000539,801000003,,,2.0
R_000211,201000527,201000540,801000003,,,3.0
R_000212,201000527,201000541,801000003,,,4.0
R_000213,201000527,201000542,801000003,,,5.0
R_000214,201000527,710000000,801000004,,,
R_000215,201000527,620000000,801000005,,,
