relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000174,201000298,620000000,801000005,,,
R_000175,201000320,201000321,801000001,180,g,
R_000176,201000320,201000322,801000001,1.5,个,
R_000177,201000320,201000323,801000001,6,ml,
R_000178,201000320,201000324,801000001,1.5-2,g,
R_000179,201000320,201000325,801000001,0-2,g,
R_000180,201000320,201000326,801000001,0-10,g,
R_000181,201000320,201000327,801000003,,,1.0
R_000182,201000320,201000328,801000003,,,2.0
R_000183,201000320,201000329,801000003,,,3.0
R_000184,201000320,201000330,801000003,,,4.0
R_000185,201000320,201000331,801000003,,,5.0
R_000186,201000320,201000332,801000003,,,6.0
R_000187,201000320,201000333,801000003,,,7.0
R_000188,201000320,201000334,801000003,,,8.0
R_000189,201000320,201000335,801000003,,,9.0
R_000190,201000320,201000336,801000003,,,10.0
R_000191,201000320,201000337,801000003,,,11.0
R_000192,201000320,710000000,801000004,,,
R_000193,201000320,620000000,801000005,,,
