relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000101,201004031,201004052,801000003,,,8.0
R_000102,201004031,201004053,801000003,,,9.0
R_000103,201004031,720000000,801000004,,,
R_000104,201004031,650000000,801000005,,,
R_000105,201004054,201004055,801000001,2~3,根,
R_000106,201004054,201004056,801000001,2,片,
R_000107,201004054,201004057,801000001,5,片,
R_000108,201004054,201004058,801000001,0.5,根,
R_000109,201004054,201004059,801000001,20,ml,
R_000110,201004054,201004060,801000001,1,块,
R_000111,201004054,201004061,801000001,7-8,粒,
R_000112,201004054,201004062,801000001,30,ml,
R_000113,201004054,201004063,801000001,20,ml,
R_000114,201004054,201004064,801000001,8,克,
R_000115,201004054,201004065,801000001,4,个,
R_000116,201004054,201004066,801000001,30,ml,
R_000117,201004054,201004067,801000003,,,1.0
R_000118,201004054,201004068,801000003,,,2.0
R_000119,201004054,201004069,801000003,,,3.0
R_000120,201004054,201004070,801000003,,,4.0
R_000121,201004054,201004071,801000003,,,5.0
R_000122,201004054,201004072,801000003,,,6.0
R_000123,201004054,201004073,801000003,,,7.0
R_000124,201004054,201004074,801000003,,,8.0
R_000125,201004054,720000000,801000004,,,
R_000126,201004054,640000000,801000005,,,
R_000127,201004075,201004076,801000001,150,g,
R_000128,201004075,201004077,801000001,4,根,
R_000129,201004075,201004078,801000001,200,g,
R_000130,201004075,201004079,801000001,2,瓣,
R_000131,201004075,201004080,801000001,4,个,
R_000132,201004075,201004081,801000001,6,粒,
R_000133,201004075,201004082,801000001,5,g,
R_000134,201004075,201004083,801000001,3,g,
R_000135,201004075,201004084,801000001,8,ml,
R_000136,201004075,201004085,801000001,5,ml,
R_000137,201004075,201004086,801000001,15,ml,
R_000138,201004075,201004087,801000003,,,1.0
R_000139,201004075,201004088,801000003,,,2.0
R_000140,201004075,201004089,801000003,,,3.0
R_000141,201004075,201004090,801000003,,,4.0
R_000142,201004075,201004091,801000003,,,5.0
R_000143,201004075,201004092,801000003,,,6.0
R_000144,201004075,201004093,801000003,,,7.0
R_000145,201004075,201004094,801000003,,,8.0
R_000146,201004075,201004095,801000003,,,9.0
R_000147,201004075,201004096,801000003,,,10.0
R_000148,201004075,201004097,801000003,,,11.0
R_000149,201004075,720000000,801000004,,,
R_000150,201004075,630000000,801000005,,,
R_000151,201004098,201004099,801000001,400,g,
R_000152,201004098,201004100,801000001,200,g,
R_000153,201004098,201004101,801000001,60,g,
R_000154,201004098,201004102,801000001,10,g,
R_000155,201004098,201004103,801000001,3,g,
R_000156,201004098,201004104,801000001,3,g,
R_000157,201004098,201004105,801000001,2,g,
R_000158,201004098,201004106,801000001,5,g,
R_000159,201004098,201004107,801000001,2,g,
R_000160,201004098,201004108,801000001,5,g,
R_000161,201004098,201004109,801000001,20,g,
R_000162,201004098,201004110,801000001,40,g,
R_000163,201004098,201004111,801000001,30,g,
R_000164,201004098,201004112,801000001,2,g,
R_000165,201004098,201004113,801000003,,,1.0
R_000166,201004098,201004114,801000003,,,2.0
R_000167,201004098,201004115,801000003,,,3.0
R_000168,201004098,201004116,801000003,,,4.0
R_000169,201004098,201004117,801000003,,,5.0
R_000170,201004098,201004118,801000003,,,6.0
R_000171,201004098,201004119,801000003,,,7.0
R_000172,201004098,201004120,801000003,,,8.0
R_000173,201004098,201004121,801000003,,,9.0
R_000174,201004098,201004122,801000003,,,10.0
R_000175,201004098,720000000,801000004,,,
R_000176,201004098,640000000,801000005,,,
R_000177,201004123,201004124,801000001,1000,g,
R_000178,201004123,201004125,801000001,750,g,
R_000179,201004123,201004126,801000001,100,g,
R_000180,201004123,201004127,801000001,50,g,
R_000181,201004123,201004128,801000001,50,g,
R_000182,201004123,201004129,801000001,20,g,
R_000183,201004123,201004130,801000001,5,个,
R_000184,201004123,201004131,801000001,4,瓣,
R_000185,201004123,201004132,801000001,50,g,
R_000186,201004123,201004133,801000001,5,g,
R_000187,201004123,201004134,801000001,7,ml,
R_000188,201004123,201004135,801000001,10,g,
R_000189,201004123,201004136,801000001,100,g,
R_000190,201004123,201004137,801000001,适量,,
R_000191,201004123,201004138,801000001,适量,,
R_000192,201004123,201004139,801000001,适量,,
R_000193,201004123,201004140,801000001,1000,ml,
R_000194,201004123,201004141,801000003,,,1.0
R_000195,201004123,201004142,801000003,,,2.0
R_000196,201004123,201004143,801000003,,,3.0
R_000197,201004123,201004144,801000003,,,4.0
R_000198,201004123,201004145,801000003,,,5.0
R_000199,201004123,201004146,801000003,,,6.0
R_000200,201004123,201004147,801000003,,,7.0
R_000201,201004123,201004148,801000003,,,8.0
R_000202,201004123,201004149,801000003,,,9.0
R_000203,201004123,201004150,801000003,,,10.0
R_000204,201004123,201004151,801000003,,,11.0
R_000205,201004123,720000000,801000004,,,
R_000206,201004123,640000000,801000005,,,
R_000207,201004152,201004153,801000001,650,g,
R_000208,201004152,201004154,801000001,250,g,
R_000209,201004152,201004155,801000001,250,ml,
R_000210,201004152,201004156,801000001,20,ml,
R_000211,201004152,201004157,801000001,10,ml,
R_000212,201004152,201004158,801000001,3,g,
R_000213,201004152,201004159,801000001,0-50,g,
R_000214,201004152,201004160,801000001,0-50,g,
R_000215,201004152,201004161,801000001,50,g,
R_000216,201004152,201004162,801000001,50,g,
R_000217,201004152,201004163,801000001,50,ml,
R_000218,201004152,201004164,801000003,,,1.0
R_000219,201004152,201004165,801000003,,,2.0
R_000220,201004152,201004166,801000003,,,3.0
R_000221,201004152,201004167,801000003,,,4.0
R_000222,201004152,201004168,801000003,,,5.0
R_000223,201004152,201004169,801000003,,,6.0
R_000224,201004152,201004170,801000003,,,7.0
R_000225,201004152,720000000,801000004,,,
R_000226,201004152,630000000,801000005,,,
R_000227,201004171,201004172,801000001,400,g,
R_000228,201004171,201004173,801000001,5,g,
R_000229,201004171,201004174,801000001,50,g,
R_000230,201004171,201004175,801000001,1,根,
R_000231,201004171,201004176,801000001,5,g,
R_000232,201004171,201004177,801000001,5,g,
R_000233,201004171,201004178,801000001,35,ml,
R_000234,201004171,201004179,801000003,,,1.0
R_000235,201004171,201004180,801000003,,,2.0
R_000236,201004171,201004181,801000003,,,3.0
R_000237,201004171,201004182,801000003,,,4.0
R_000238,201004171,201004183,801000003,,,5.0
R_000239,201004171,201004184,801000003,,,6.0
R_000240,201004171,201004185,801000003,,,7.0
R_000241,201004171,201004186,801000003,,,8.0
R_000242,201004171,201004187,801000003,,,9.0
R_000243,201004171,201004188,801000003,,,10.0
R_000244,201004171,201004189,801000003,,,11.0
R_000245,201004171,720000000,801000004,,,
R_000246,201004171,630000000,801000005,,,
