relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000180,201001349,201001366,801000003,,,10.0
R_000181,201001349,750000000,801000004,,,
R_000182,201001349,630000000,801000005,,,
R_000183,201001367,201001368,801000001,350,g,
R_000184,201001367,201001369,801000001,2,根,
R_000185,201001367,201001370,801000001,500,g,
R_000186,201001367,201001371,801000001,10,cm,
R_000187,201001367,201001372,801000001,5,瓣,
R_000188,201001367,201001373,801000001,20,g,
R_000189,201001367,201001374,801000001,2,个,
R_000190,201001367,201001375,801000001,3,个,
R_000191,201001367,201001376,801000001,20,粒,
R_000192,201001367,201001377,801000001,10,g,
R_000193,201001367,201001378,801000001,5,g,
R_000194,201001367,201001379,801000001,15,ml,
R_000195,201001367,201001380,801000001,10,ml,
R_000196,201001367,201001381,801000001,适量,,
R_000197,201001367,201001382,801000001,适量,,
R_000198,201001367,201001383,801000003,,,1.0
R_000199,201001367,201001384,801000003,,,2.0
R_000200,201001367,201001385,801000003,,,3.0
R_000201,201001367,201001386,801000003,,,4.0
R_000202,201001367,201001387,801000003,,,5.0
R_000203,201001367,201001388,801000003,,,6.0
R_000204,201001367,201001389,801000003,,,7.0
R_000205,201001367,201001390,801000003,,,8.0
R_000206,201001367,201001391,801000003,,,9.0
R_000207,201001367,201001392,801000003,,,10.0
R_000208,201001367,201001393,801000003,,,11.0
R_000209,201001367,201001394,801000003,,,12.0
R_000210,201001367,750000000,801000004,,,
R_000211,201001367,640000000,801000005,,,
