relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000095,201001640,201001651,801000003,,,5.0
R_000096,201001640,750000000,801000004,,,
R_000097,201001640,640000000,801000005,,,
R_000098,201001652,201001653,801000001,250,g,
R_000099,201001652,201001654,801000001,50,g,
R_000100,201001652,201001655,801000001,50,g,
R_000101,201001652,201001656,801000001,15,g,
R_000102,201001652,201001657,801000001,30,g,
R_000103,201001652,201001658,801000001,10,g,
R_000104,201001652,201001659,801000001,15,ml,
R_000105,201001652,201001660,801000001,35,ml,
R_000106,201001652,201001661,801000001,5,g,
R_000107,201001652,201001662,801000001,5,ml,
R_000108,201001652,201001663,801000001,5,ml,
R_000109,201001652,201001664,801000001,25,ml,
R_000110,201001652,201001665,801000001,15,ml,
R_000111,201001652,201001666,801000001,10,ml,
R_000112,201001652,201001667,801000003,,,1.0
R_000113,201001652,201001668,801000003,,,2.0
R_000114,201001652,201001669,801000003,,,3.0
R_000115,201001652,201001670,801000003,,,4.0
R_000116,201001652,201001671,801000003,,,5.0
R_000117,201001652,201001672,801000003,,,6.0
R_000118,201001652,750000000,801000004,,,
R_000119,201001652,630000000,801000005,,,
R_000120,201001673,201001674,801000001,50,克,
R_000121,201001673,201001675,801000001,5,片,
R_000122,201001673,201001676,801000001,10,克,
R_000123,201001673,201001677,801000001,适量,,
R_000124,201001673,201001678,801000001,5,毫升,
R_000125,201001673,201001679,801000001,2,克,
R_000126,201001673,201001680,801000003,,,1.0
R_000127,201001673,201001681,801000003,,,2.0
R_000128,201001673,201001682,801000003,,,3.0
R_000129,201001673,201001683,801000003,,,4.0
R_000130,201001673,201001684,801000003,,,5.0
R_000131,201001673,201001685,801000003,,,6.0
R_000132,201001673,750000000,801000004,,,
R_000133,201001673,630000000,801000005,,,
R_000134,201001686,201001687,801000001,200,g,
R_000135,201001686,201001688,801000001,50,g,
R_000136,201001686,201001689,801000001,30,ml,
R_000137,201001686,201001690,801000001,3,g,
R_000138,201001686,201001691,801000001,5,g,
R_000139,201001686,201001692,801000001,10,g,
R_000140,201001686,201001693,801000001,5,g,
R_000141,201001686,201001694,801000001,3,g,
R_000142,201001686,201001695,801000001,2,瓣,
R_000143,201001686,201001696,801000001,0.25,根,
R_000144,201001686,201001697,801000001,1,个,
R_000145,201001686,201001698,801000001,适量,,
R_000146,201001686,201001699,801000003,,,1.0
R_000147,201001686,201001700,801000003,,,2.0
R_000148,201001686,201001701,801000003,,,3.0
R_000149,201001686,201001702,801000003,,,4.0
R_000150,201001686,201001703,801000003,,,5.0
R_000151,201001686,201001704,801000003,,,6.0
R_000152,201001686,201001705,801000003,,,7.0
R_000153,201001686,201001706,801000003,,,8.0
R_000154,201001686,201001707,801000003,,,9.0
R_000155,201001686,201001708,801000003,,,10.0
R_000156,201001686,201001709,801000003,,,11.0
R_000157,201001686,201001710,801000003,,,12.0
R_000158,201001686,201001711,801000003,,,13.0
R_000159,201001686,201001712,801000003,,,14.0
R_000160,201001686,201001713,801000003,,,15.0
R_000161,201001686,201001714,801000003,,,16.0
R_000162,201001686,201001715,801000003,,,17.0
R_000163,201001686,201001716,801000003,,,18.0
R_000164,201001686,750000000,801000004,,,
R_000165,201001686,640000000,801000005,,,
R_000166,201001717,201001718,801000001,100-200,ml,
R_000167,201001717,201001719,801000001,200-400,ml,
R_000168,201001717,201001720,801000003,,,1.0
R_000169,201001717,201001721,801000003,,,2.0
R_000170,201001717,201001722,801000003,,,3.0
R_000171,201001717,201001723,801000003,,,4.0
R_000172,201001717,201001724,801000003,,,5.0
R_000173,201001717,201001725,801000003,,,6.0
R_000174,201001717,750000000,801000004,,,
R_000175,201001717,620000000,801000005,,,
R_000176,201001726,201001727,801000001,100-200,ml,
R_000177,201001726,201001728,801000001,根据指尖量水法确定（江南米约2.6厘米，北方大米约2厘米）,,
R_000178,201001726,201001729,801000003,,,1.0
R_000179,201001726,201001730,801000003,,,2.0
R_000180,201001726,201001731,801000003,,,3.0
R_000181,201001726,201001732,801000003,,,4.0
R_000182,201001726,201001733,801000003,,,5.0
R_000183,201001726,750000000,801000004,,,
R_000184,201001726,610000000,801000005,,,
