relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000058,201001438,620000000,801000005,,,
R_000059,201001449,201001450,801000001,500,g,
R_000060,201001449,201001451,801000001,10,ml,
R_000061,201001449,201001452,801000001,10,g,
R_000062,201001449,201001453,801000001,15,g,
R_000063,201001449,201001454,801000001,15,g,
R_000064,201001449,201001455,801000001,20,ml,
R_000065,201001449,201001456,801000001,10,ml,
R_000066,201001449,201001457,801000001,5,g,
R_000067,201001449,201001458,801000001,5,g,
R_000068,201001449,201001459,801000001,15,g,
R_000069,201001449,201001460,801000001,20,ml,
R_000070,201001449,201001461,801000003,,,1.0
R_000071,201001449,201001462,801000003,,,2.0
R_000072,201001449,201001463,801000003,,,3.0
R_000073,201001449,201001464,801000003,,,4.0
R_000074,201001449,201001465,801000003,,,5.0
R_000075,201001449,201001466,801000003,,,6.0
R_000076,201001449,201001467,801000003,,,7.0
R_000077,201001449,750000000,801000004,,,
R_000078,201001449,630000000,801000005,,,
R_000079,201001468,201001469,801000001,400,g,
R_000080,201001468,201001470,801000001,130,ml,
R_000081,201001468,201001471,801000001,130,ml,
R_000082,201001468,201001472,801000001,适量,,
R_000083,201001468,201001473,801000003,,,1.0
R_000084,201001468,201001474,801000003,,,2.0
R_000085,201001468,201001475,801000003,,,3.0
R_000086,201001468,201001476,801000003,,,4.0
R_000087,201001468,201001477,801000003,,,5.0
R_000088,201001468,201001478,801000003,,,6.0
R_000089,201001468,201001479,801000003,,,7.0
R_000090,201001468,201001480,801000003,,,8.0
R_000091,201001468,201001481,801000003,,,9.0
R_000092,201001468,750000000,801000004,,,
R_000093,201001468,640000000,801000005,,,
R_000094,201001482,201001483,801000001,500,克,
R_000095,201001482,201001484,801000001,350,克,
R_000096,201001482,201001485,801000001,5,克,
R_000097,201001482,201001486,801000001,3,克,
R_000098,201001482,201001487,801000001,35,克,
R_000099,201001482,201001488,801000001,3,克,
R_000100,201001482,201001489,801000003,,,1.0
R_000101,201001482,201001490,801000003,,,2.0
R_000102,201001482,201001491,801000003,,,3.0
R_000103,201001482,201001492,801000003,,,4.0
R_000104,201001482,201001493,801000003,,,5.0
R_000105,201001482,201001494,801000003,,,6.0
R_000106,201001482,201001495,801000003,,,7.0
R_000107,201001482,201001496,801000003,,,8.0
R_000108,201001482,201001497,801000003,,,9.0
R_000109,201001482,201001498,801000003,,,10.0
R_000110,201001482,201001499,801000003,,,11.0
R_000111,201001482,201001500,801000003,,,12.0
R_000112,201001482,750000000,801000004,,,
R_000113,201001482,640000000,801000005,,,
R_000114,201001501,201001502,801000001,115,克,
R_000115,201001501,201001503,801000001,2,个,
R_000116,201001501,201001504,801000001,1,根,
R_000117,201001501,201001505,801000001,2,个,
R_000118,201001501,201001506,801000001,2,斤,
R_000119,201001501,201001507,801000001,3,瓣,
R_000120,201001501,201001508,801000003,,,1.0
R_000121,201001501,201001509,801000003,,,2.0
R_000122,201001501,201001510,801000003,,,3.0
R_000123,201001501,201001511,801000003,,,4.0
R_000124,201001501,201001512,801000003,,,5.0
R_000125,201001501,201001513,801000003,,,6.0
R_000126,201001501,201001514,801000003,,,7.0
R_000127,201001501,201001515,801000003,,,8.0
R_000128,201001501,201001516,801000003,,,9.0
R_000129,201001501,750000000,801000004,,,
R_000130,201001501,640000000,801000005,,,
R_000131,201001517,201001518,801000001,3.5,cup,
R_000132,201001517,201001519,801000001,3.5,cup,
R_000133,201001517,201001520,801000001,1,个,
R_000134,201001517,201001521,801000001,0.125,cup,
R_000135,201001517,201001522,801000001,0.125,cup,
R_000136,201001517,201001523,801000001,2,g,
R_000137,201001517,201001524,801000001,2,g,
R_000138,201001517,201001525,801000001,适量（混合后共¼ cup）,cup,
R_000139,201001517,201001526,801000001,适量（混合后共¼ cup）,cup,
R_000140,201001517,201001527,801000001,适量（混合后共¼ cup）,cup,
R_000141,201001517,201001528,801000001,适量（混合后共¼ cup）,cup,
R_000142,201001517,201001529,801000001,0.125,cup,
R_000143,201001517,201001530,801000001,0.125,cup,
R_000144,201001517,201001531,801000001,0.25~0.5,cup,
R_000145,201001517,201001532,801000001,3,g,
R_000146,201001517,201001533,801000001,1,cup,
R_000147,201001517,201001534,801000003,,,1.0
R_000148,201001517,201001535,801000003,,,2.0
R_000149,201001517,201001536,801000003,,,3.0
R_000150,201001517,201001537,801000003,,,4.0
R_000151,201001517,201001538,801000003,,,5.0
R_000152,201001517,201001539,801000003,,,6.0
R_000153,201001517,201001540,801000003,,,7.0
R_000154,201001517,201001541,801000003,,,8.0
R_000155,201001517,201001542,801000003,,,9.0
R_000156,201001517,201001543,801000003,,,10.0
R_000157,201001517,201001544,801000003,,,11.0
R_000158,201001517,201001545,801000003,,,12.0
R_000159,201001517,201001546,801000003,,,13.0
R_000160,201001517,201001547,801000003,,,14.0
R_000161,201001517,750000000,801000004,,,
R_000162,201001517,650000000,801000005,,,
R_000163,201001548,201001549,801000001,180,克,
R_000164,201001548,201001550,801000001,80,克,
R_000165,201001548,201001551,801000001,150,克,
R_000166,201001548,201001552,801000001,300,克,
R_000167,201001548,201001553,801000001,15,毫升,
R_000168,201001548,201001554,801000003,,,1.0
R_000169,201001548,201001555,801000003,,,2.0
R_000170,201001548,201001556,801000003,,,3.0
R_000171,201001548,201001557,801000003,,,4.0
R_000172,201001548,201001558,801000003,,,5.0
R_000173,201001548,201001559,801000003,,,6.0
R_000174,201001548,750000000,801000004,,,
R_000175,201001548,610000000,801000005,,,
