relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000138,201003469,201003475,801000001,10,g,
R_000139,201003469,201003476,801000001,5,g,
R_000140,201003469,201003477,801000001,40,g,
R_000141,201003469,201003478,801000001,40,g,
R_000142,201003469,201003479,801000001,20,ml,
R_000143,201003469,201003480,801000001,8,g,
R_000144,201003469,201003481,801000001,5,g,
R_000145,201003469,201003482,801000001,5,ml,
R_000146,201003469,201003483,801000001,210,g,
R_000147,201003469,201003484,801000001,70,g,
R_000148,201003469,201003485,801000001,5,g,
R_000149,201003469,201003486,801000001,1000,ml,
R_000150,201003469,201003487,801000003,,,1.0
R_000151,201003469,201003488,801000003,,,2.0
R_000152,201003469,201003489,801000003,,,3.0
R_000153,201003469,201003490,801000003,,,4.0
R_000154,201003469,201003491,801000003,,,5.0
R_000155,201003469,201003492,801000003,,,6.0
R_000156,201003469,201003493,801000003,,,7.0
R_000157,201003469,201003494,801000003,,,8.0
R_000158,201003469,201003495,801000003,,,9.0
R_000159,201003469,720000000,801000004,,,
R_000160,201003469,640000000,801000005,,,
R_000161,201003496,201003497,801000001,2,个,
R_000162,201003496,201003498,801000001,5,粒,
R_000163,201003496,201003499,801000001,2,片,
R_000164,201003496,201003500,801000001,2,颗,
R_000165,201003496,201003501,801000001,2,瓣,
R_000166,201003496,201003502,801000001,150,ml,
R_000167,201003496,201003503,801000001,15,ml,
R_000168,201003496,201003504,801000001,45,ml,
R_000169,201003496,201003505,801000001,1.5,g,
R_000170,201003496,201003506,801000001,15,ml,
R_000171,201003496,201003507,801000001,15,ml,
R_000172,201003496,201003508,801000001,5,ml,
R_000173,201003496,201003509,801000003,,,1.0
R_000174,201003496,201003510,801000003,,,2.0
R_000175,201003496,201003511,801000003,,,3.0
R_000176,201003496,201003512,801000003,,,4.0
R_000177,201003496,201003513,801000003,,,5.0
R_000178,201003496,201003514,801000003,,,6.0
R_000179,201003496,201003515,801000003,,,7.0
R_000180,201003496,201003516,801000003,,,8.0
R_000181,201003496,201003517,801000003,,,9.0
R_000182,201003496,201003518,801000003,,,10.0
R_000183,201003496,720000000,801000004,,,
R_000184,201003496,630000000,801000005,,,
R_000185,201003519,201003520,801000001,300,g,
R_000186,201003519,201003521,801000001,20,g,
R_000187,201003519,201003522,801000001,10,ml,
R_000188,201003519,201003523,801000001,30,ml,
R_000189,201003519,201003524,801000001,15,g,
R_000190,201003519,201003525,801000001,10,ml,
R_000191,201003519,201003526,801000001,10,ml,
R_000192,201003519,201003527,801000001,5,ml,
R_000193,201003519,201003528,801000001,1,个,
R_000194,201003519,201003529,801000001,2,粒,
R_000195,201003519,201003530,801000001,2,片,
R_000196,201003519,201003531,801000003,,,1.0
R_000197,201003519,201003532,801000003,,,2.0
R_000198,201003519,201003533,801000003,,,3.0
R_000199,201003519,201003534,801000003,,,4.0
R_000200,201003519,201003535,801000003,,,5.0
R_000201,201003519,201003536,801000003,,,6.0
R_000202,201003519,720000000,801000004,,,
R_000203,201003519,640000000,801000005,,,
R_000204,201003537,201003538,801000001,250,g,
R_000205,201003537,201003539,801000001,2,个,
R_000206,201003537,201003540,801000001,20,g,
R_000207,201003537,201003541,801000001,30,g,
R_000208,201003537,201003542,801000001,10,g,
R_000209,201003537,201003543,801000001,5,g,
R_000210,201003537,201003544,801000001,3,g,
R_000211,201003537,201003545,801000001,15,g,
R_000212,201003537,201003546,801000001,3,g,
R_000213,201003537,201003547,801000001,2,个,
R_000214,201003537,201003548,801000001,20,g,
R_000215,201003537,201003549,801000001,80,ml,
R_000216,201003537,201003550,801000003,,,1.0
R_000217,201003537,201003551,801000003,,,2.0
R_000218,201003537,201003552,801000003,,,3.0
R_000219,201003537,720000000,801000004,,,
R_000220,201003537,630000000,801000005,,,
