relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000073,201000730,201000754,801000003,,,8.0
R_000074,201000730,201000755,801000003,,,9.0
R_000075,201000730,201000756,801000003,,,10.0
R_000076,201000730,710000000,801000004,,,
R_000077,201000730,630000000,801000005,,,
R_000078,201000757,201000758,801000001,1,根,
R_000079,201000757,201000759,801000001,0.25,根,
R_000080,201000757,201000760,801000001,2,个,
R_000081,201000757,201000761,801000001,1,片,
R_000082,201000757,201000762,801000001,2,粒,
R_000083,201000757,201000763,801000001,5,g,
R_000084,201000757,201000764,801000001,25,ml,
R_000085,201000757,201000765,801000003,,,1.0
R_000086,201000757,201000766,801000003,,,2.0
R_000087,201000757,201000767,801000003,,,3.0
R_000088,201000757,201000768,801000003,,,4.0
R_000089,201000757,201000769,801000003,,,5.0
R_000090,201000757,710000000,801000004,,,
R_000091,201000757,620000000,801000005,,,
R_000092,201000770,201000771,801000001,1,颗,
R_000093,201000770,201000772,801000001,200,g,
R_000094,201000770,201000773,801000001,2,根,
R_000095,201000770,201000774,801000001,60,ml,
R_000096,201000770,201000775,801000001,5,ml,
R_000097,201000770,201000776,801000001,5,ml,
R_000098,201000770,201000777,801000001,5,ml,
R_000099,201000770,201000778,801000001,2,g,
R_000100,201000770,201000779,801000001,2,片,
R_000101,201000770,201000780,801000001,2,粒,
R_000102,201000770,201000781,801000001,0.5,根,
R_000103,201000770,201000782,801000001,5,g,
R_000104,201000770,201000783,801000003,,,1.0
R_000105,201000770,201000784,801000003,,,2.0
R_000106,201000770,201000785,801000003,,,3.0
R_000107,201000770,201000786,801000003,,,4.0
R_000108,201000770,201000787,801000003,,,5.0
R_000109,201000770,201000788,801000003,,,6.0
R_000110,201000770,201000789,801000003,,,7.0
R_000111,201000770,201000790,801000003,,,8.0
R_000112,201000770,710000000,801000004,,,
R_000113,201000770,630000000,801000005,,,
R_000114,201000791,201000792,801000001,1,个,
R_000115,201000791,201000793,801000001,1,g,
R_000116,201000791,201000794,801000001,5,ml,
R_000117,201000791,201000795,801000001,6,ml,
R_000118,201000791,201000796,801000003,,,1.0
R_000119,201000791,201000797,801000003,,,2.0
R_000120,201000791,201000798,801000003,,,3.0
R_000121,201000791,201000799,801000003,,,4.0
R_000122,201000791,201000800,801000003,,,5.0
R_000123,201000791,201000801,801000003,,,6.0
R_000124,201000791,201000802,801000003,,,7.0
R_000125,201000791,201000803,801000003,,,8.0
R_000126,201000791,201000804,801000003,,,9.0
R_000127,201000791,201000805,801000003,,,10.0
R_000128,201000791,201000806,801000003,,,11.0
R_000129,201000791,710000000,801000004,,,
R_000130,201000791,630000000,801000005,,,
R_000131,201000807,201000808,801000001,2,个,
R_000132,201000807,201000809,801000001,200,ml,
R_000133,201000807,201000810,801000001,10,个,
R_000134,201000807,201000811,801000001,5,g,
R_000135,201000807,201000812,801000001,3,g,
R_000136,201000807,201000813,801000001,适量,,
R_000137,201000807,201000814,801000001,1,ml,
R_000138,201000807,201000815,801000003,,,1.0
R_000139,201000807,201000816,801000003,,,2.0
R_000140,201000807,201000817,801000003,,,3.0
R_000141,201000807,201000818,801000003,,,4.0
R_000142,201000807,201000819,801000003,,,5.0
R_000143,201000807,201000820,801000003,,,6.0
R_000144,201000807,201000821,801000003,,,7.0
R_000145,201000807,201000822,801000003,,,8.0
R_000146,201000807,201000823,801000003,,,9.0
R_000147,201000807,201000824,801000003,,,10.0
R_000148,201000807,710000000,801000004,,,
R_000149,201000807,620000000,801000005,,,
R_000150,201000825,201000826,801000001,2,个,
R_000151,201000825,201000827,801000001,3,g,
R_000152,201000825,201000828,801000001,2-4,ml,
R_000153,201000825,201000829,801000001,8,ml,
R_000154,201000825,201000830,801000001,2,ml,
R_000155,201000825,201000831,801000003,,,1.0
R_000156,201000825,201000832,801000003,,,2.0
R_000157,201000825,201000833,801000003,,,3.0
R_000158,201000825,201000834,801000003,,,4.0
R_000159,201000825,201000835,801000003,,,5.0
R_000160,201000825,201000836,801000003,,,6.0
R_000161,201000825,201000837,801000003,,,7.0
R_000162,201000825,201000838,801000003,,,8.0
R_000163,201000825,201000839,801000003,,,9.0
R_000164,201000825,710000000,801000004,,,
R_000165,201000825,620000000,801000005,,,
R_000166,201000840,201000841,801000001,0.5,颗,
R_000167,201000840,201000842,801000001,2,个,
R_000168,201000840,201000843,801000001,1,把,
R_000169,201000840,201000844,801000001,0.5,根,
R_000170,201000840,201000845,801000001,20,ml,
R_000171,201000840,201000846,801000001,2,g,
R_000172,201000840,201000847,801000001,15,ml,
R_000173,201000840,201000848,801000001,10,ml,
R_000174,201000840,201000849,801000001,10,ml,
R_000175,201000840,201000850,801000001,0.5,根,
R_000176,201000840,201000851,801000001,2,片,
R_000177,201000840,201000852,801000001,5,根,
R_000178,201000840,201000853,801000003,,,1.0
R_000179,201000840,201000854,801000003,,,2.0
R_000180,201000840,201000855,801000003,,,3.0
R_000181,201000840,201000856,801000003,,,4.0
R_000182,201000840,201000857,801000003,,,5.0
R_000183,201000840,201000858,801000003,,,6.0
R_000184,201000840,201000859,801000003,,,7.0
R_000185,201000840,201000860,801000003,,,8.0
R_000186,201000840,201000861,801000003,,,9.0
R_000187,201000840,201000862,801000003,,,10.0
R_000188,201000840,201000863,801000003,,,11.0
R_000189,201000840,710000000,801000004,,,
R_000190,201000840,630000000,801000005,,,
